Transaction_ID,Date,Region,Product,Customer_Age,Customer_Gender,Customer_Segment,Sales_Channel,Units_Sold,Unit_Price,Discount,Tax,Revenue,Expenses,Profit,Profit_Margin,Operational_Inefficiency
TXN006479,2022-02-19,North,Clothing,48,Non-Binary,Retail,Online,6,884.64,250.31,171.08,7152.02,5358.43,1622.51,0.23,High
TXN006480,2023-06-06,Central,Electronics,64,Female,Enterprise,Online,11,958.7,279.56,188.76,12793.3,9593.66,3010.88,0.24,High
TXN006481,2024-02-29,South,Electronics,43,Male,Enterprise,Online,8,699.96,177.05,137.43,8071.15,4240.95,3692.77,0.46,Normal
TXN006482,2020-06-04,North,Furniture,57,Female,Enterprise,Online,7,966.25,197.44,140.76,9257.87,5210.53,3906.58,0.42,Normal
TXN006483,2024-02-05,South,Home Essentials,20,Male,Enterprise,Online,7,762.88,135.4,71.0,7864.08,6052.08,1741.0,0.22,High
TXN006484,2024-09-20,West,Groceries,28,Male,Wholesale,Mixed,8,196.21,21.31,17.3,1409.03,818.66,573.07,0.41,Normal
TXN006485,2023-07-19,Central,Furniture,69,Female,Wholesale,Online,5,566.75,112.58,84.05,3069.38,1997.73,987.6,0.32,Normal
TXN006486,2022-06-05,North,Furniture,46,Male,Wholesale,Online,4,724.15,156.07,62.33,3908.98,3037.96,808.69,0.21,High
TXN006487,2022-10-22,South,Groceries,44,Female,Wholesale,Mixed,11,601.23,170.7,51.09,4892.5,3606.87,1234.54,0.25,High
TXN006488,2022-01-27,Central,Electronics,67,Male,Wholesale,Offline,10,432.58,87.84,64.34,5943.71,4652.18,1227.19,0.21,High
TXN006489,2021-12-22,East,Electronics,64,Male,Enterprise,Online,8,343.65,90.58,51.34,2880.64,1662.85,1166.45,0.4,Normal
TXN006490,2024-03-14,South,Home Essentials,27,Female,Retail,Offline,5,912.0,140.33,172.53,7632.27,5330.37,2129.37,0.28,Normal
TXN006491,2022-07-01,South,Furniture,52,Non-Binary,Retail,Offline,6,850.67,156.29,156.26,6267.35,3879.51,2231.58,0.36,Normal
TXN006492,2023-08-02,West,Groceries,64,Non-Binary,Enterprise,Mixed,3,858.24,239.62,44.05,2304.92,1315.1,945.77,0.41,Normal
TXN006493,2022-05-20,East,Furniture,40,Female,Enterprise,Offline,3,395.53,93.66,75.56,1660.92,1086.64,498.72,0.3,Normal
TXN006494,2020-01-13,West,Clothing,23,Female,Wholesale,Offline,6,442.33,124.12,71.25,3075.74,2422.53,581.96,0.19,High
TXN006495,2021-08-30,East,Furniture,28,Non-Binary,Wholesale,Offline,6,975.72,82.77,118.25,5747.95,4023.39,1606.31,0.28,Normal
TXN006496,2021-05-12,South,Furniture,60,Non-Binary,Retail,Mixed,8,872.68,88.06,66.28,11812.89,9241.0,2505.61,0.21,High
TXN006497,2024-10-22,West,Clothing,68,Male,Retail,Online,5,673.31,82.49,99.22,3061.12,1680.06,1281.84,0.42,Normal
TXN006498,2020-08-25,Central,Clothing,44,Male,Wholesale,Mixed,5,323.04,83.58,22.83,1307.13,861.3,423.0,0.32,Normal
TXN006499,2023-01-22,East,Groceries,48,Male,Wholesale,Mixed,3,376.85,56.0,29.55,1621.76,1073.62,518.59,0.32,Normal
TXN006500,2023-09-23,South,Electronics,47,Non-Binary,Enterprise,Mixed,6,713.01,38.69,117.39,4063.9,2286.68,1659.83,0.41,Normal
TXN006501,2022-02-19,North,Home Essentials,20,Female,Wholesale,Online,10,62.11,7.68,10.64,1022.82,585.31,426.87,0.42,Normal
TXN006502,2023-04-09,East,Clothing,30,Male,Enterprise,Offline,4,922.66,70.58,65.97,6801.5,5302.53,1433.0,0.21,High
TXN006503,2021-08-28,East,Electronics,57,Female,Wholesale,Online,6,328.88,78.85,53.08,1623.25,1034.14,536.03,0.33,Normal
TXN006504,2021-10-22,Central,Groceries,38,Non-Binary,Retail,Offline,6,330.53,42.68,26.09,1784.23,1381.5,376.64,0.21,High
TXN006505,2024-07-05,East,Furniture,60,Male,Enterprise,Online,7,21.15,4.59,2.77,169.39,95.7,70.92,0.42,Normal
TXN006506,2024-05-09,East,Groceries,28,Non-Binary,Retail,Mixed,9,667.17,94.5,124.46,9755.68,6098.45,3532.77,0.36,Normal
TXN006507,2022-04-28,Central,Groceries,62,Female,Enterprise,Mixed,8,529.08,150.43,40.38,5900.64,4163.81,1696.45,0.29,High
TXN006508,2022-07-24,Central,Clothing,20,Male,Enterprise,Offline,7,493.03,56.16,51.44,4009.6,2040.04,1918.12,0.48,Normal
TXN006509,2024-01-30,West,Home Essentials,55,Female,Retail,Mixed,6,434.58,84.38,69.22,3670.56,2515.66,1085.68,0.3,Normal
TXN006510,2021-09-19,South,Clothing,48,Female,Retail,Mixed,4,310.01,59.74,39.41,1011.28,802.63,169.24,0.17,High
TXN006511,2020-05-22,South,Furniture,41,Male,Wholesale,Online,7,434.82,86.47,32.97,4424.28,2439.38,1951.93,0.44,Normal
TXN006512,2023-05-09,West,Clothing,59,Male,Enterprise,Offline,10,24.85,2.6,1.85,422.33,333.75,86.73,0.21,High
TXN006513,2023-04-18,South,Furniture,68,Non-Binary,Wholesale,Online,5,313.21,41.07,20.16,2693.31,1763.17,909.98,0.34,Normal
TXN006514,2021-12-14,East,Clothing,29,Male,Enterprise,Online,7,927.14,95.02,108.94,7897.08,5024.66,2763.48,0.35,Normal
TXN006515,2023-10-19,West,Home Essentials,63,Male,Wholesale,Mixed,4,826.28,46.12,67.14,3197.01,1769.91,1359.96,0.43,Normal
TXN006516,2021-04-23,West,Electronics,60,Male,Retail,Online,3,638.3,134.31,121.35,2971.57,1970.33,879.89,0.3,Normal
TXN006517,2021-07-18,South,Home Essentials,44,Male,Retail,Offline,10,831.74,248.67,113.95,7929.08,4559.41,3255.72,0.41,Normal
TXN006518,2021-04-15,North,Clothing,38,Male,Wholesale,Mixed,2,551.43,123.35,47.05,1700.38,853.53,799.8,0.47,Normal
TXN006519,2021-01-18,South,Groceries,42,Non-Binary,Retail,Offline,6,113.36,28.23,10.16,844.04,621.01,212.87,0.25,High
TXN006520,2024-09-11,North,Electronics,47,Female,Wholesale,Offline,5,472.02,28.9,60.67,2272.81,1365.3,846.84,0.37,Normal
TXN006521,2022-07-14,West,Groceries,47,Non-Binary,Enterprise,Offline,9,925.3,215.25,84.51,8903.43,6643.65,2175.27,0.24,High
TXN006522,2021-02-20,North,Home Essentials,27,Female,Enterprise,Offline,5,83.55,15.35,7.1,642.69,412.24,223.35,0.35,Normal
TXN006523,2020-11-03,East,Electronics,20,Male,Retail,Online,5,741.78,88.91,86.12,3539.91,1791.36,1662.43,0.47,Normal
TXN006524,2021-10-10,Central,Clothing,30,Non-Binary,Retail,Mixed,4,705.87,141.11,92.61,2273.33,1706.46,474.26,0.21,High
TXN006525,2024-09-13,North,Groceries,44,Female,Retail,Online,6,336.96,76.7,22.39,1593.79,1106.91,464.49,0.29,Normal
TXN006526,2023-10-22,Central,Clothing,35,Female,Enterprise,Mixed,8,869.36,247.35,133.0,5140.7,3176.88,1830.82,0.36,Normal
TXN006527,2022-10-21,East,Furniture,62,Male,Wholesale,Online,7,668.65,66.85,60.5,4339.28,2929.74,1349.04,0.31,Normal
TXN006528,2022-12-03,Central,Electronics,41,Male,Retail,Mixed,6,233.88,51.96,25.97,1384.29,1088.86,269.46,0.19,High
TXN006529,2022-01-08,East,Groceries,63,Female,Wholesale,Offline,5,647.33,124.93,59.1,4097.29,3070.35,967.84,0.24,High
TXN006530,2023-01-26,Central,Home Essentials,31,Non-Binary,Retail,Offline,2,831.2,164.56,103.65,2288.43,1223.57,961.21,0.42,Normal
TXN006531,2024-10-09,Central,Home Essentials,56,Female,Retail,Online,9,879.66,65.31,175.22,7375.51,4546.63,2653.66,0.36,Normal
TXN006532,2023-07-12,South,Home Essentials,61,Non-Binary,Retail,Online,4,950.54,152.12,158.71,4503.46,3415.91,928.84,0.21,High
TXN006533,2024-12-28,North,Home Essentials,21,Non-Binary,Wholesale,Offline,5,67.46,13.93,10.67,396.87,237.74,148.46,0.37,Normal
TXN006534,2024-12-11,Central,Groceries,33,Female,Wholesale,Online,6,174.83,17.72,25.95,1262.57,690.67,545.95,0.43,Normal
TXN006535,2020-05-19,West,Furniture,68,Non-Binary,Wholesale,Online,7,186.74,20.28,19.54,2137.05,1598.73,518.78,0.24,High
TXN006536,2024-02-13,South,Home Essentials,27,Female,Enterprise,Mixed,9,255.02,51.01,33.8,3384.88,2228.3,1122.78,0.33,Normal
TXN006537,2023-06-14,North,Home Essentials,65,Female,Enterprise,Mixed,9,691.15,154.64,124.41,7959.24,5970.62,1864.21,0.23,High
TXN006538,2022-08-31,South,Home Essentials,54,Male,Enterprise,Mixed,7,428.59,43.1,68.28,2883.08,2018.19,796.61,0.28,High
TXN006539,2022-10-13,North,Furniture,44,Female,Wholesale,Online,6,138.2,27.34,26.22,672.53,371.56,274.75,0.41,Normal
TXN006540,2022-08-10,East,Electronics,65,Female,Enterprise,Offline,4,975.25,153.75,175.89,3895.94,2179.7,1540.35,0.4,Normal
TXN006541,2022-06-22,Central,Home Essentials,18,Male,Retail,Offline,5,119.05,10.88,20.41,855.3,661.62,173.27,0.2,High
TXN006542,2020-03-12,West,Home Essentials,22,Male,Wholesale,Offline,3,883.35,66.64,72.95,4833.61,3460.1,1300.56,0.27,High
TXN006543,2024-08-17,South,Home Essentials,30,Non-Binary,Retail,Offline,3,352.11,86.11,45.52,905.91,588.02,272.37,0.3,Normal
TXN006544,2023-04-28,South,Electronics,62,Non-Binary,Retail,Mixed,9,140.84,17.64,21.96,2159.85,1557.28,580.61,0.27,High
TXN006545,2023-07-15,South,Home Essentials,20,Male,Wholesale,Mixed,5,71.38,5.96,7.93,452.98,355.29,89.76,0.2,High
TXN006546,2023-09-06,South,Electronics,34,Male,Retail,Online,7,484.79,101.94,43.82,2799.74,2138.94,616.98,0.22,High
TXN006547,2020-04-16,Central,Electronics,36,Male,Wholesale,Offline,6,425.45,57.89,67.12,4370.44,2777.22,1526.1,0.35,Normal
TXN006548,2023-06-09,North,Clothing,54,Female,Enterprise,Online,9,498.01,29.65,51.36,7118.92,3593.75,3473.81,0.49,Normal
TXN006549,2022-12-01,Central,Clothing,22,Female,Wholesale,Offline,4,674.8,193.0,68.67,2415.0,1447.86,898.47,0.37,Normal
TXN006550,2024-09-21,East,Home Essentials,64,Female,Wholesale,Offline,7,286.06,62.4,39.19,1574.48,930.13,605.16,0.38,Normal
TXN006551,2022-06-01,Central,Groceries,59,Male,Retail,Online,7,21.51,2.1,1.95,237.86,143.46,92.45,0.39,Normal
TXN006552,2020-05-18,Central,Clothing,61,Non-Binary,Retail,Mixed,4,548.02,34.11,91.5,3783.17,2971.08,720.59,0.19,High
TXN006553,2021-09-06,East,Clothing,41,Non-Binary,Retail,Online,7,70.43,12.2,9.84,425.83,244.94,171.05,0.4,Normal
TXN006554,2024-09-02,Central,Groceries,60,Female,Retail,Online,6,821.12,245.5,127.05,3647.03,2167.9,1352.08,0.37,Normal
TXN006555,2022-05-12,North,Furniture,50,Female,Retail,Offline,4,812.23,116.06,103.24,5240.61,3136.64,2000.73,0.38,Normal
TXN006556,2020-09-29,West,Home Essentials,38,Male,Retail,Mixed,12,138.28,37.33,10.11,1211.45,890.67,310.67,0.26,High
TXN006557,2024-02-13,East,Furniture,20,Male,Retail,Online,2,953.58,217.83,55.18,2712.75,1857.64,799.93,0.29,Normal
TXN006558,2021-02-19,South,Furniture,21,Non-Binary,Retail,Mixed,7,414.61,47.4,53.58,4830.31,3658.83,1117.9,0.23,High
TXN006559,2021-05-20,North,Electronics,68,Non-Binary,Retail,Mixed,6,567.88,34.63,101.55,5867.99,3188.53,2577.91,0.44,Normal
TXN006560,2022-01-02,West,Electronics,49,Male,Wholesale,Mixed,3,755.33,204.45,52.67,2507.4,1722.0,732.73,0.29,Normal
TXN006561,2024-10-14,North,Home Essentials,41,Non-Binary,Retail,Mixed,8,206.35,52.03,11.04,1253.04,931.36,310.64,0.25,High
TXN006562,2021-02-27,North,Groceries,69,Non-Binary,Retail,Offline,9,30.49,6.91,2.21,407.53,302.42,102.9,0.25,High
TXN006563,2023-12-01,South,Electronics,52,Female,Wholesale,Offline,4,743.34,219.01,144.59,2628.18,1599.97,883.62,0.34,Normal
TXN006564,2024-05-10,West,Clothing,35,Male,Enterprise,Offline,4,795.02,226.68,130.82,4290.84,3158.0,1002.02,0.23,High
TXN006565,2021-01-24,North,Home Essentials,20,Male,Enterprise,Offline,7,666.38,65.5,111.82,7153.6,5429.54,1612.24,0.23,High
TXN006566,2020-12-07,South,Furniture,56,Male,Wholesale,Offline,7,629.51,114.15,118.28,4715.64,2550.55,2046.81,0.43,Normal
TXN006567,2022-08-03,East,Home Essentials,43,Female,Enterprise,Online,11,904.3,92.09,105.99,11030.61,6672.91,4251.71,0.39,Normal
TXN006568,2021-09-05,South,Electronics,41,Male,Retail,Mixed,3,885.66,241.56,140.29,2025.67,1451.58,433.8,0.21,High
TXN006569,2021-05-07,Central,Groceries,18,Non-Binary,Retail,Offline,4,113.25,6.84,9.29,812.24,510.77,292.18,0.36,Normal
TXN006570,2020-07-10,South,Furniture,68,Female,Retail,Mixed,7,217.83,49.05,32.48,1676.02,1339.43,304.11,0.18,High
TXN006571,2021-05-13,South,Groceries,67,Female,Enterprise,Offline,3,650.61,142.48,57.57,2860.26,1677.89,1124.8,0.39,Normal
TXN006572,2022-04-01,South,Home Essentials,51,Male,Wholesale,Offline,3,99.3,10.45,16.89,533.1,334.64,181.57,0.34,Normal
TXN006573,2024-10-01,North,Groceries,29,Non-Binary,Retail,Online,8,556.13,156.04,99.69,3201.09,1695.83,1405.57,0.44,Normal
TXN006574,2023-06-10,West,Groceries,34,Male,Wholesale,Mixed,2,156.81,31.1,22.75,422.6,309.16,90.69,0.21,High
TXN006575,2020-08-14,South,Home Essentials,38,Non-Binary,Wholesale,Offline,3,946.66,262.62,145.5,2366.83,1765.42,455.91,0.19,High
TXN006576,2023-10-26,South,Furniture,38,Male,Retail,Offline,7,403.17,67.16,47.39,2461.43,1953.54,460.5,0.19,High
TXN006577,2020-05-18,Central,Groceries,20,Non-Binary,Wholesale,Online,7,247.3,62.42,15.12,2381.75,1756.07,610.56,0.26,High
TXN006578,2022-05-05,Central,Groceries,61,Non-Binary,Wholesale,Mixed,9,760.61,192.73,100.25,9802.55,5757.13,3945.17,0.4,Normal
TXN006579,2022-03-27,East,Home Essentials,45,Non-Binary,Retail,Mixed,4,221.45,47.78,36.0,1387.94,1001.6,350.34,0.25,High
TXN006580,2023-03-18,East,Clothing,42,Female,Wholesale,Offline,6,858.74,134.57,62.33,8625.0,5464.36,3098.31,0.36,Normal
TXN006581,2023-02-12,Central,Groceries,61,Male,Enterprise,Online,7,830.08,229.05,151.97,7729.58,6138.6,1439.01,0.19,High
TXN006582,2024-01-13,West,Electronics,23,Male,Retail,Online,10,269.68,69.62,30.33,3222.89,2372.8,819.76,0.25,High
TXN006583,2022-12-22,East,Furniture,59,Male,Retail,Offline,3,345.72,37.21,32.06,1316.89,805.81,479.02,0.36,Normal
TXN006584,2020-04-13,West,Groceries,47,Female,Retail,Mixed,4,53.09,8.35,8.42,355.77,262.57,84.78,0.24,High
TXN006585,2022-05-20,Central,Home Essentials,49,Non-Binary,Retail,Offline,4,313.04,26.67,15.94,2100.85,1284.99,799.92,0.38,Normal
TXN006586,2021-10-29,East,Electronics,39,Female,Retail,Mixed,5,180.05,10.16,30.69,898.69,621.41,246.59,0.27,Normal
TXN006587,2020-09-29,South,Home Essentials,55,Female,Retail,Online,9,54.91,3.8,3.55,460.01,244.66,211.8,0.46,Normal
TXN006588,2022-10-26,Central,Groceries,31,Non-Binary,Retail,Offline,6,951.85,70.95,52.84,5531.13,3504.37,1973.92,0.36,Normal
TXN006589,2023-03-16,East,Electronics,51,Male,Enterprise,Offline,4,943.28,129.22,188.17,6449.19,3369.79,2891.23,0.45,Normal
TXN006590,2020-07-02,West,Furniture,60,Female,Wholesale,Offline,7,632.04,177.97,36.78,4726.7,3094.65,1595.27,0.34,Normal
TXN006591,2022-11-17,West,Furniture,64,Non-Binary,Enterprise,Mixed,8,474.42,93.4,68.44,3525.12,2371.15,1085.53,0.31,Normal
TXN006592,2024-04-22,East,Furniture,43,Non-Binary,Wholesale,Mixed,4,479.65,129.47,90.05,2752.92,1993.38,669.49,0.24,High
TXN006593,2023-02-16,West,Clothing,57,Male,Retail,Online,4,640.01,39.57,98.23,4471.65,2717.05,1656.37,0.37,Normal
TXN006594,2020-10-19,East,Home Essentials,30,Non-Binary,Enterprise,Mixed,12,261.4,54.43,20.78,2551.2,1873.79,656.63,0.26,High
TXN006595,2023-10-26,East,Groceries,47,Non-Binary,Retail,Mixed,4,693.37,124.96,56.08,2379.35,1620.7,702.57,0.3,Normal
TXN006596,2023-06-21,West,Electronics,36,Non-Binary,Wholesale,Offline,4,46.16,4.16,6.04,267.1,179.09,81.97,0.31,Normal
TXN006597,2024-05-22,North,Home Essentials,59,Male,Enterprise,Online,7,659.25,68.74,39.0,7499.87,4242.96,3217.91,0.43,Normal
TXN006598,2024-10-15,South,Groceries,58,Male,Enterprise,Online,8,528.25,46.53,70.37,3919.78,3058.18,791.23,0.2,High
TXN006599,2023-05-26,Central,Clothing,67,Non-Binary,Wholesale,Offline,7,701.45,77.0,82.23,7841.37,4337.71,3421.43,0.44,Normal
TXN006600,2020-06-25,South,Groceries,56,Non-Binary,Wholesale,Mixed,4,620.33,31.25,67.32,3645.86,1898.06,1680.48,0.46,Normal
TXN006601,2023-08-15,Central,Home Essentials,20,Male,Enterprise,Mixed,5,270.78,34.86,32.57,1360.5,1014.83,313.1,0.23,High
TXN006602,2024-08-26,Central,Groceries,48,Male,Enterprise,Offline,5,546.8,161.42,66.58,2094.2,1270.59,757.03,0.36,Normal
TXN006603,2020-02-27,South,Electronics,29,Male,Enterprise,Offline,6,666.95,137.97,85.95,6094.83,4554.15,1454.73,0.24,High
TXN006604,2023-07-16,East,Clothing,32,Female,Wholesale,Mixed,6,35.87,6.63,5.76,241.49,188.25,47.48,0.2,High
TXN006605,2020-11-03,West,Electronics,62,Male,Retail,Online,9,968.74,181.27,141.99,7685.5,4767.78,2775.73,0.36,Normal
TXN006606,2024-05-12,North,Clothing,55,Non-Binary,Enterprise,Offline,7,388.41,77.67,33.85,4081.36,2211.85,1835.66,0.45,Normal
TXN006607,2023-08-04,North,Clothing,57,Male,Wholesale,Mixed,7,286.55,67.36,42.15,1883.21,999.33,841.73,0.45,Normal
TXN006608,2022-09-03,North,Groceries,31,Non-Binary,Enterprise,Offline,4,718.6,178.93,36.7,2279.5,1263.26,979.54,0.43,Normal
TXN006609,2023-02-02,South,Electronics,52,Non-Binary,Wholesale,Online,7,792.66,45.44,97.79,9252.84,5387.12,3767.93,0.41,Normal
TXN006610,2023-06-05,South,Clothing,33,Non-Binary,Enterprise,Online,4,429.44,41.5,26.48,2669.43,1844.39,798.56,0.3,Normal
TXN006611,2023-06-24,East,Clothing,67,Male,Wholesale,Mixed,5,612.96,56.0,104.67,4356.47,3180.92,1070.88,0.25,High
TXN006612,2021-11-30,North,Groceries,41,Male,Wholesale,Online,11,278.86,40.4,18.62,3267.45,2078.26,1170.57,0.36,Normal
TXN006613,2024-02-26,East,Home Essentials,34,Male,Enterprise,Offline,5,708.36,82.46,131.66,5994.82,4549.5,1313.66,0.22,High
TXN006614,2020-03-23,North,Home Essentials,35,Male,Wholesale,Online,5,507.52,129.24,59.93,3773.28,2798.75,914.6,0.24,High
TXN006615,2023-04-24,South,Furniture,59,Male,Wholesale,Mixed,4,156.71,23.93,12.0,1042.13,523.53,506.6,0.49,Normal
TXN006616,2020-09-08,West,Furniture,34,Female,Wholesale,Offline,6,825.08,214.65,109.78,3789.44,2544.26,1135.4,0.3,Normal
TXN006617,2023-10-10,West,Clothing,33,Male,Wholesale,Online,6,901.89,206.29,132.71,4200.0,2612.45,1454.84,0.35,Normal
TXN006618,2024-11-08,West,Home Essentials,38,Female,Wholesale,Online,7,358.2,57.28,53.48,2337.84,1503.3,781.06,0.33,Normal
TXN006619,2024-09-15,West,Clothing,41,Non-Binary,Wholesale,Online,5,383.89,111.12,66.7,1385.71,946.01,373.0,0.27,Normal
TXN006620,2022-03-06,Central,Electronics,51,Non-Binary,Wholesale,Mixed,5,776.66,192.26,108.17,5697.36,3846.59,1742.6,0.31,Normal
TXN006621,2022-06-15,North,Home Essentials,69,Non-Binary,Wholesale,Mixed,6,859.14,193.82,69.47,6547.21,5031.01,1446.73,0.22,High
TXN006622,2020-07-28,West,Home Essentials,53,Non-Binary,Enterprise,Online,5,534.38,131.34,62.02,2563.43,1555.35,946.06,0.37,Normal
TXN006623,2022-03-26,Central,Home Essentials,60,Female,Wholesale,Offline,6,867.55,134.31,146.78,8786.16,5978.56,2660.82,0.3,Normal
TXN006624,2021-08-31,Central,Furniture,44,Female,Retail,Online,6,37.98,2.95,4.38,224.56,175.86,44.32,0.2,High
TXN006625,2021-03-22,Central,Groceries,56,Non-Binary,Enterprise,Offline,8,181.52,27.74,11.68,2450.93,1489.5,949.75,0.39,Normal
TXN006626,2021-04-04,East,Groceries,34,Male,Enterprise,Offline,5,866.55,155.01,153.22,7113.41,4620.22,2339.97,0.33,Normal
TXN006627,2022-08-25,East,Furniture,42,Non-Binary,Retail,Mixed,14,678.58,52.01,132.8,9620.76,5016.36,4471.6,0.46,Normal
TXN006628,2021-04-16,Central,Furniture,68,Non-Binary,Wholesale,Online,4,648.1,92.41,115.37,4409.89,3408.38,886.14,0.2,High
TXN006629,2024-10-09,West,Furniture,55,Female,Retail,Mixed,3,662.49,186.75,33.72,1436.25,1064.63,337.9,0.24,High
TXN006630,2021-01-04,North,Groceries,59,Non-Binary,Retail,Online,4,128.6,10.69,25.66,723.68,374.0,324.02,0.45,Normal
TXN006631,2022-06-18,South,Clothing,38,Female,Retail,Offline,8,866.92,179.1,102.31,8887.48,6341.56,2443.61,0.27,High
TXN006632,2024-02-24,East,Furniture,21,Female,Enterprise,Mixed,10,115.77,30.23,11.7,1630.2,1258.69,359.81,0.22,High
TXN006633,2022-07-11,West,Clothing,42,Non-Binary,Wholesale,Mixed,5,220.4,51.37,16.17,1198.93,875.47,307.29,0.26,High
TXN006634,2020-05-16,West,Clothing,47,Male,Enterprise,Mixed,7,743.81,73.39,109.21,8695.04,5851.59,2734.24,0.31,Normal
TXN006635,2021-01-01,South,Electronics,50,Female,Wholesale,Offline,3,254.52,38.7,25.82,976.76,756.78,194.16,0.2,High
TXN006636,2022-06-30,South,Groceries,56,Female,Retail,Mixed,3,807.89,153.84,148.26,2968.55,2124.28,696.01,0.23,High
TXN006637,2020-07-02,West,Clothing,43,Female,Enterprise,Online,5,731.94,61.1,86.18,4988.0,2648.16,2253.66,0.45,Normal
TXN006638,2024-05-30,South,Groceries,42,Non-Binary,Wholesale,Online,7,747.42,86.0,69.94,8139.58,4614.57,3455.07,0.42,Normal
TXN006639,2023-08-03,West,Groceries,33,Non-Binary,Wholesale,Offline,10,434.62,93.38,28.4,4213.07,2298.7,1885.97,0.45,Normal
TXN006640,2021-04-16,South,Electronics,66,Female,Retail,Mixed,7,567.85,146.85,77.78,5846.76,3468.29,2300.69,0.39,Normal
TXN006641,2023-10-30,South,Groceries,41,Male,Enterprise,Online,4,458.24,130.77,69.34,1391.16,804.14,517.68,0.37,Normal
TXN006642,2021-10-15,West,Clothing,22,Non-Binary,Enterprise,Mixed,6,744.84,76.39,39.49,4070.73,2359.42,1671.82,0.41,Normal
TXN006643,2022-01-18,Central,Home Essentials,59,Male,Enterprise,Online,4,138.82,25.84,25.52,746.78,450.29,270.97,0.36,Normal
TXN006644,2021-06-20,West,Clothing,56,Male,Enterprise,Offline,7,465.43,97.39,23.71,4117.76,2086.68,2007.37,0.49,Normal
TXN006645,2024-03-14,North,Clothing,30,Non-Binary,Enterprise,Online,4,796.01,182.65,99.92,4853.19,2828.63,1924.64,0.4,Normal
TXN006646,2022-03-12,South,Groceries,47,Female,Enterprise,Online,5,235.97,50.37,20.56,1828.09,1007.88,799.65,0.44,Normal
TXN006647,2024-05-21,East,Clothing,24,Male,Enterprise,Online,5,448.28,110.06,87.28,3079.54,1593.96,1398.3,0.45,Normal
TXN006648,2023-06-27,South,Home Essentials,64,Female,Retail,Offline,10,305.22,45.9,36.58,3990.14,2507.3,1446.26,0.36,Normal
TXN006649,2022-07-08,North,Groceries,34,Male,Wholesale,Online,5,458.46,82.26,85.03,2716.48,2006.53,624.92,0.23,High
TXN006650,2021-05-24,East,Furniture,44,Female,Retail,Offline,4,69.42,6.32,13.27,456.25,295.95,147.03,0.32,Normal
TXN006651,2021-09-21,East,Clothing,52,Non-Binary,Wholesale,Offline,4,485.69,27.72,52.76,1844.75,1311.78,480.21,0.26,High
TXN006652,2022-09-28,West,Clothing,22,Male,Wholesale,Online,6,418.53,38.4,61.49,2282.06,1220.58,999.99,0.44,Normal
TXN006653,2023-01-01,Central,Electronics,59,Male,Wholesale,Mixed,8,938.76,213.34,119.48,8754.99,5540.84,3094.67,0.35,Normal
TXN006654,2023-07-29,West,Furniture,22,Male,Enterprise,Online,5,268.87,32.22,25.84,1505.15,847.34,631.97,0.42,Normal
TXN006655,2022-07-04,East,Furniture,41,Female,Enterprise,Offline,8,273.86,65.05,37.91,2469.79,1314.87,1117.01,0.45,Normal
TXN006656,2023-10-15,East,Home Essentials,24,Male,Wholesale,Mixed,4,167.55,9.62,20.49,641.18,365.42,255.27,0.4,Normal
TXN006657,2022-10-30,Central,Furniture,24,Male,Wholesale,Online,6,264.7,34.09,31.06,1469.52,1082.38,356.08,0.24,High
TXN006658,2023-05-19,South,Electronics,31,Female,Enterprise,Online,5,944.51,59.48,95.06,8143.99,5476.19,2572.74,0.32,Normal
TXN006659,2020-05-31,Central,Home Essentials,32,Female,Enterprise,Online,5,634.94,151.66,32.31,4230.2,2405.87,1792.02,0.42,Normal
